review,rate

"Điều hoà trong phòng tiếng hơi ồn , như cối xay gió vậy , nếu người nào khó ngủ , thì thật sự là không ngủ nổi",6

"Khách sản rất mới, sạch, đầy đủ tiền nghi, yên tỉnh, rất đáng chọn",9.7

"Khách sạn rất ok, phòng rộng rãi, mình đặt phòng family nên có cả bếp, nồi đũa muỗng đầy đủ, đi lại cũng thuận tiện. Chỉ tiếc là đi trung đợt bão nên chưa được trãi nghiệm hồ bơi. Sẽ quay lại một dịp khác",8.5

"Khách sạn mới, nhân viên thân thiện, bể bơi view quá xịn, hài lòng.",9.1

"Khách sạn đẹp, sạch sẽ, hiện đại, nhân viên nhiệt tình thân thiện, hồ bơi đẹp gần biển",9.7

View tuyệt vời quá. Sẽ đến vào dịp gần nhất.,8.5

"Tôi đã có một kỳ nghỉ rất thoải mái và dễ chịu tại khách sạn. Phòng rất gọn gàng, ngăn nắp. Không gian thoải mái, dịch vụ phòng chu đáo",9.4

"Khách sạn đẹp, đồ hiện đại, đầy đủ, cách bãi tắm tầm 2km",8.8

"Mặc dù có 1 sự cố nhỏ, nhưng dịch vụ ở đây rất nhiệt tình và vui vẻ.",10

"Tuyệt vời! View sông Hàn và Cầu Rồng rất đẹp. Nhân viên vui vẻ, nhiệt tình.",9.7

"Mình được upgrade phòng gia đình lớn có ban công rất đẹp, tối nhìn ra cầu rồng cực kì đẹp nhma chăn với dra có vết dơ ba vết lận có vẻ như giặt nhưng không thể sạch được vết đó thì phải, trong tủ đồ không có đèn và không có gương toàn thân trong khi hai thứ đó rất cần thiết. Lễ tân với chú bảo vệ cực kì nhiệt tình, mình rất thích nhân viên ở đây",9.6

"Khách sạn ngay trung tâm, có nhiều quán ăn uống, gần sân bay, nhà ga tiện cho việc di chuyển Phòng sạch sẽ, rộng rãi có điều hơi ồn do gần công trình đang thi công",8.5

"Khách sạn sạch, phục vụ tốt, vị trí đẹp",9.7

khách sạn sạch. nhân viên phục vụ tốt. rất hài lòng. lần sau tới sẽ ghé,9.7

"Phòng hơi nhỏ so với hình minh họa, nhưng sạch sẽ, gọn gàng đặc biệt thích các chú bảo vệ, vô cùng thân thiện, nhiệt tình.",9.4

"Phòng sạch sẽ , nhân viên thân thiện",8.5

Nhân viên nhiệt tình Không làm mình thất vọng View đỉnh,9.7

"Sạch sẽ, sevice cực tốt, nhân viên hỗ trợ nhiệt tình. Duy chỉ có cái là tivi không có kết nối internet 😪",9.7

Không bao giờ quay lại….! Thiếu tinh tế trầm trọng trong cách tiếp xúc khách,5.8

" - Phòng ốc sạch sẽ, nhân viên lễ tân vui vẻ nhiệt tình, mọi thứ đều tuyệt vời - 1 điểm trừ duy nhất là khi mình đến khách sạn không hề có bạn Bellman nào ra tiếp đón và xách vali giúp mình! Trong khi mình là nữ, đi 1 mình và mang theo hơi nhiều hành lý!",9.4

Dịch vụ tốt! Đội ngũ nhân viên niềm nỡ ân cân và chu đáo!,9.4

Dịch vụ hoàn hảo! Nhân viên có trình độ tiếng Anh tốt và bạn sẽ cảm thấy rất chào đón khi bước ra khỏi xe. Vị trí tuyệt vời vì nó nằm ở trung tâm Đà Nẵng. Khoảng cách từ khách sạn đến các địa điểm tham quan khá gần.,9.7

Khách sạn chỉ mới được mở cửa trở lại gần đây vào tháng 4 năm 2022. Công suất thuê của khách sạn vẫn còn rất thấp. Các nhân viên đã chu đáo và chúng tôi đổi tiền tệ của chúng tôi với lễ tân khách sạn.,9.4

Khách sạn tuyệt vời với phòng để cải thiện. Nhiệt độ phòng không thay đổi trong 24 giờ (không thoải mái ở cả phòng và phòng điều hành) một số nhân viên cần được đào tạo tốt hơn.,9.7

"Khách sạn có view với sảnh đẹp nhất dãy đường võ nguyên giáp 🤩. Kiểu đặc biệt nhất á do không phải cao tầng, sảnh siêu to, nhìn sang lắm. Với lại khúc đường này là ra biển gần nhất băng qa đường là tới lun. Anh chị nhân viên siêu dễ thương luôn á 😍 phục vụ từ anh tới á luôn 🤣. Tặng khách sạn 10sao⭐️. Buffet ngon nha có thay đổi món hằng ngày khoái nhất bánh ngọt 😋.",10

"Tôi đã có trải nghiệm tuyệt vời ở đây, khách sạn mới, sạch sẽ, nhân viên thân thiện, tôi sẽ quay lại.",8.5

"Gã gượng đỡ, thoát nước bồn tắm chậm rù",6

"Hài lòng: Nhân viên nhiệt tình,dễ thương,đồ ăn ngon, view phòng ăn tuyệt vời, phòng sạch sẽ. Không hài lòng: phòng cách âm rất kém, gương treo đối diện giường ngủ, tối đang ngủ giật mình ngồi dậy thấy mình trong gương, máy lạnh chĩa thẳng đầu nằm.",6.5

"Nhận phòng điều hòa hư, phải chuyển phòng, các lối đi ít sạch sẻ, muổi nhiều, rất mong Hyatt cải thiện. ",6.6

Căn phòng đã không đáp ứng được mong đợi của tôi. Phòng hướng biển nhỏ hơn quảng cáo. Bữa sáng tự chọn là nghèo nàn.,6.3

Quản lý phục vụ kém thiếu tôn trọng khách hàng.,6.2

upgrade phòng nhưng không báo trước với khách phòng không thực sự sạch sẽ,6.2

"Phòng khách sạn bắt sóng wifi rất yếu, không thể load được mạng, phải dùng 4g",6

"Đi công việc về phòng lúc 2h30 vẫn chưa dọn phòng, thay khăn, nước uống. Hút mùi vệ sinh bị hỏng",6

Một khách sạn lớn như vậy mà bàn là không có cho khách. Nhân viên lễ tân thì mặt khó chịu. Buffet sáng thì khá ổn. Tổng quan là không đánh giá cao về khách sạn này với mức giá như vậy.,6

phòng cách âm cực kém. đồ ăn sáng tạm ổn,6.2

"Lễ tân ok, khách sạn đẹp nma hôm đầu nhận phòng toilet hơi có mùi thuốc lá. Và những ngày sau chị dọn phòng dọn không được sạch lắm, mình và đứa bạn ở cùng nhau, đều là nữ nên rụng hơi nhiều tóc nhưng trong 3 ngày ở không thấy quét dọn tóc rụng.",6.2

"nhân viên cứng nhắc. không đổi tiền hộ. mua thì lại bán, có tiền trả lại bình thường",6.6

"dịch vụ không ổn: đồ ăn sáng không ngon, phòng ốc không sạch, lễ tân và nhân viên sảnh không ổn ",5.7

Khách sạn trung tâm tiện đi lại nhưng cơ sở vật chất quá cũ rồi và chắc do dịch nên cũng kém hơn do thiếu nhân viên. Không còn buffet ăn sáng đáng nhẽ phải trừ tiền phòng lại tự động up phòng của khách lên mặc dù khách không kịp tìm hiều cái phòng được up lên có gì khác với phòng khách đã đặt hay là ko! (xem lại hình ảnh giá tiền thì không hề khác),5.8

nhân viên lễ tân quá tệ không quay lại nữa,5.1

"Khách sạn vị trí khá ổn, thuê xe thuận tiện, 120k/ngày xe số. Phòng ở có mùi ẩm lâu ngày. không thoáng khí. Ăn sáng tạm ổn",6.5

"Phòng chưa được tốt lắm, bí, thiếu thông thoáng",6

Phòng ở hôi ẩm mốc. Thức ăn sáng rất tệ. Phòng ăn ẩm thấp. Tuy vị trí đắc địa là gần chợ Hàn nhưng chất lượng rất kém,5.5

"Bên ngoài rất cũ so với hình ảnh, phòng rất nhỏ",6

Đồ ăn không ngon và phòng quá hẹp so với giá,6.7

"Phòng đẹp, view ok. Nhân viên lịch sự. Ăn sáng chưa đa dạng",7.2

"Nhân viên lễ tân không chuyên nghiệp, không giải quyết được các vấn đề phát sinh. Quản lý nhìn thấy cũng không ra giải quyết. Nói chung là sẽ không bao giờ quay lại 1 khách sạn thiếu chuyên nghiệp như vậy, wifi thì không dùng được, phòng thì khá cũ kỹ và các dịch vụ đều chán.",4.8

tồi tệ. mình đặt hai phòng thì cả hai hôm dọn phòng đều quên dầu gội sữa tắm. đồ ăn ít món lặp lại và không ngon. phòng hơi bí và cũ mới sửa lại. đánh giá 3 sao,6

Chất lượng dọn phòng rất tệ. Đồ ăn không phong Phú giống y nhau qua các ngày,5.7

Dọn phòng bên mình rất sơ Sài . Chúng tôi ở 5 ngày 4 đêm mà không thya ga giường . Không thay áo trong phòng . Lâu chùi và dọn vệ sinh rất qua loa,6.1

Phòng đặt 1 đường nhận phòng 1 nẻo . Không view gì ln . Xong tolet cũng không có bồn tắm . Phòng thì nhỏ xíu,4.8

Mình cảm thấy không thoải mái vì giường không được đóng kỹ làm lúc ngủ chỉ cần cử động nhỏ cũng gây tiếng kêu khó chịu và ảnh hưởng đến giấc ngủ của mình.,6.4

"Buffet sáng có bánh nậm, bèo, bột lọc nhưng không có nước mắm tỏi ớt thể hiện được điểm đặc sản của những món ăn này. Phòng double không có gương trang điểm, rèm che nhà tắm quá mỏng có thể nhìn thấy người bên trong.",6.9

"Khách sạn giục khách check out 2 lần khi chưa đến 12h như đuổi khách trong khi không phải mùa cao điểm. Buổi tối nước không được nóng, điều hoà gặp sự cố nóng không thở được cũng không tắt được điều hoà vì là hệ thống tổng điều khiển. Check out muộn 1 tiếng sẽ bị charge 250k. Đồ ăn sáng bình thường. Biển trước khách sạn đục và bị mùi do nhiều tàu đánh cá. Xa trung tâm và không có nhiều tiện ích xung quanh. Sẽ không quay lại lần 2",4.5

"Phòng khá chật, nước nóng chờ rất lâu mới có, thậm chí không có. không có thang máy xuống tầng hầm bãi xe. Được cái giá rẻ so với mặt bằng.",6.2

"Phong hôi, bẩn. Đổi phòng khác vẫn vậy.",5.4

"Thang máy bị hư khiến gia đình mình bị kẹt bên trong, có vẻ tình trạng này thường xuyên xảy ra. Cách xử lý bên phía khách sạn rất tệ. Khách bị như vậy không hỏi han mà còn quát khách làm ồn ào????",5.5

"Phòng ở ngay trung tâm, thuận tiện đi lại nhưng khá đắt đỏ. Giá đắt so với chất lượng. Phòng nhỏ, cũ, không có cửa sổ nên bí. Chỉ phù hợp dành cho 1 người ở",6.3

Mình có thể bỏ qua tất cả những điều liên qua đến cơ sở vật chất nhưng lại cực kỳ khó chịu với 2 bạn nhân viên không tinh tế. Checkin lúc 22h mà nhân viên đàn hát ngay cạnh phòng đến 24h chưa dừng. Cách âm cực tệ.,5.8

"Thực sự là mình không thích ở đây với giá tiền 450 một ngày nhưng mà phòng không khác gì phòng trọ rẻ tiền! cơ sở vật chất kém phòng có mùi, tường tróc sơn và ẩm mốc! Không có tủ lạnh, không có bàn thậm chí cái kệ đầu giường cũng không có, muốn để cũng không có chỗ để phải đặt hết dưới đất! không xứng đáng với giá tiền. Nhân viên phục vụ hời hợt.",6

"Thang máy cực kì chậm, nước uống thì kẹt sỉ, hồ bơi không có quy định giờ giấc sử dụng, vị trí hồ bơi thì ngay sảnh trung tâm, rất nhiều con nít và gây mất trật tự vào giờ nghỉ ngơi.",5.5

"Lễ tân không hay trực, giường đệm nhiều vết ố, khăn tắm bẩn.",5.8

"Có vài nhân viên không thân thiện và vui vẻ, khăn cũ và ố vàng, thức ăn không đa dạng và có vài món dùng lại qua ngày",5.7

"Quên đồ nhân viên không nói,, cái gì cũng phải tự đi hoi",6

"Khi book thì có buffet sáng, khi tới nhận khách sạn thì mới thông báo là không có và tự up lên phòng cao hơn. Không thông báo cho khách trước làm khách không chuẩn bị trước khi đến. Một số dịch vụ đã thay đổi không giống như miêu tả",5.9

"Tại Covid về sớm hơn dự kiến mà không được giảm giá tiền phòng, đặt vé máy bay chuyển liên tục và giá vé đắt",6

Tệ mọi mặt chỉ được các bạn tiếp tân vui vẽ,6

"Phòng của Eden có mùi không được vệ sinh, nhân viên không được nhiệt tình",5.8

"khách sạn hay bị mất điện, 3 lần đi thang máy bị rơi khi mất điện thật hết hồn. Dịch vụ nhìn chung không tương xứng với 4 sao: mạng kém, yêu cầu dọn phòng mãi chưa dọn, đồ ăn chán đặc biệt là các ngày trong tuần",5.5

"Nhân viên rất ổn và oke luôn nhưng tấm thảm ở đó thì quá ẩm thấp và mùi rất nồng, khách sạn cần bỏ thảm đi không cần thảm luôn cũng được",6.4

"Rất không hài lòng, máy lạnh yếu, toiler RẤT RẤT hôi. Trước khi đến có hỏi là khách sạn có chỗ đậu xe không, đến nơi nhân viên bảo là đậu ngoài đường, trong khi đó tìm mãi mới có chỗ đậu.",5.1

"Phòng ẩm mốc, toilét ố vàng, không có nước nóng,gọi nhân viên nói chỉ có vậy,quá tệ luôn nha mon",4.5

Đề nghị Khách sạn kiểm tra kỹ các thông tin trước khi phản hồi tới khách hàng.,6

Khách sạn trung tâm tiện đi lại nhưng cơ sở vật chất quá cũ rồi và chắc do dịch nên cũng kém hơn do thiếu nhân viên. Không còn buffet ăn sáng đáng nhẽ phải trừ tiền phòng lại tự động up phòng của khách lên mặc dù khách không kịp tìm hiều cái phòng được up lên có gì khác với phòng khách đã đặt hay là ko! (xem lại hình ảnh giá tiền thì không hề khác),5.8

nhân viên lễ tân quá tệ không quay lại nữa,5.1

"Khách sạn vị trí khá ổn, thuê xe thuận tiện, 120k/ngày xe số. Phòng ở có mùi ẩm lâu ngày. không thoáng khí. Ăn sáng tạm ổn",6.5

"Phòng chưa được tốt lắm, bí, thiếu thông thoáng",6

Phòng ở hôi ẩm mốc. Thức ăn sáng rất tệ. Phòng ăn ẩm thấp. Tuy vị trí đắc địa là gần chợ Hàn nhưng chất lượng rất kém,5.5

"Bên ngoài rất cũ so với hình ảnh, phòng rất nhỏ",6

"Nhân viên niềm nở, nhiệt tình, rất cảm tình với nhân viên ở đây. Chỉ có điều hành lang kháchsạn quá nóng và ngột ngạt, nhất là khoảng hành lang đi lên khu vực nhà hàng. Sản lễ tân nên cho thêm 1 ít trang trí làm ấm lên không gian, cộng với chút nhạt mở nhẹ thôi thì quá tốt! Khu vui chơi nhỏ của trẻ em gần như không ai chăm sóc, thiết bị đồ chơi gần như hỏng hoàn toàn. Hoặc là không có, hoặc có thì nên chăm sóc thay thế để nó ""sống""!",6.2

Nội thất đang xuống cấp. Không thích hợp với 4 sao,6.6

"Khi đặt thì phòng 40m2 nhưng nhận phòng chỉ khoảng 25m2. 14h40 checkin vẫn chưa có phòng. Cách âm quá tệ, người đi ngoài hành lang hay tiếng ồn phòng bên cạnh nghe rõ hết",6.2

lần đầu tìm khách sạn trên đây cảm giác bị lừa khi thanh toán thuê cả đêm nhưng chỉ là 2 tiếng.,6

"Khách đặt phòng đơn nhưng khách sạn có cơ chế phòng không riêng tư. Khách lấy phòng đơn nhưng lại thông với 1 phòng đơn khác và được ngăn cách nhau bằng một cánh cửa, có thể nghe thấy tiếng động phía bên kia phòng. Khách hàng buộc phải đổi sang phòng đôi để riêng tư hơn và mất thêm phí trong khi khách không có nhu cầu ở phòng đôi, khách sạn nên xem lại vấn đề này!!!",6.3

"khách sạn sạch đẹp, tuy nhiên cố tình để giá gây hiểu lầm, giá dành cho 2 tiếng mà ghi là 1 đêm. hệ thống thông hơi tệ, phòng khác có khách hút thuốc, mùi thuốc bay đầy hành lang và ngập tràn trong phòng tôi. Sau cánh cửa gương lại là Wc của phòng khác, nghe rõ âm thanh giữa các phòng với nhau, rất bất tiện khi sinh hoạt.",6.3

đặt 2 phòng cho 2 đêm và kèm theo yêu cầu là phòng 1 giường và 1 phòng 2 giường cuối cùng chỉ nhận được 2 phòng 2 giường đã kêu nhân viên đổi lại nhưng cũng không nhận được phản hồi gì. Phòng nước chảy rất yếu và máy lạnh thiết kế sai nên phòng rất nóng(W517),6

Khách say xỉn gõ cửa bấm chuông ầm ĩ lúc nửa đêm nhưng khách sạn không có biện pháp quản lý cũng như 1 lời xin lỗi Nhà hàng ồn ào đồ ăn sáng nghèo nàn Không xứng với khách sạn 4 sao ,6

"Quá tệ, thang máy quá lâu đợi lúc nào cũng 15-20 phút mới có thang máy , không thực hiện phản ánh của khách, nhân viên rề rà",5.4

"Khách sạn không sạch sẽ như hình, phòng có mùi.",6

"Quá tệ, ga giường dơ, hạt bụi bám đen thui, không đáng để ở",5.1

"Phòng hôi quá, chăn mền không dọn dẹp. Mình không hài lòng",6.1

"Khách sạn đã cũ, bồn rửa mặt bị tắc. Điều duy nhất là nó gần sân bay.",6.1

Phòng có mùi ẩm mốc. Trong giờ hoạt động 10h-14h không có bật điều hoà hay có quạt thông gió cho thoáng là được. Bể bơi không được chăm sóc kĩ. Một trải nghiệm không tốt khi dùng phòng ở đây.,5.8

"ấn tượng đầu tiên khi nhìn thấy thì tưởng là cái chợ, bán từa lưa. khi bước dô lễ tân không chào hỏi mà đứng nhìn như ngơ ngác kiểu như ở đâu chui ra. thủ tục checkin còn rườm rà hơn khách sạn 5* lên phòng thì phải nói đúng hơn là cái phòng trọ chứ không phải khách sạn 2 sao. tường ẩm mốc , phòng âm u và rất hôi. nước tặng thì hàng nhái. giường và ga nệm dơ như không thay vậy. quá tệ, không bao giờ dám đến",5.1

Menu thì tổng cộng chỉ có 5-6 món và mỗi người chỉ được chọn một món duy nhất.,6.4

"Phòng, chăn nệm rất bẩn, có mùi hôi mốc ( giống như không thay ga giường luôn) Đồ ăn sáng okay Nhân viên okay",6.2

"Buffet quá tệ, không gian kín bị mùi khói bếp nồng nặc, đồ ăn nhạt nhẽo. Wifi cực yếu.",6

"Chất lượng dịch vụ hơi tệ, không sử dụng đuoc bể bơi do thời gian khách sạn đưa ra không phù hợp",5.7

đồ ăn sáng chưa được ngon,6.4

"khách sạn có vị chí tốt, nhưng phòng hơi bé so với khách sạn 4 sao",6.3

"Phòng nhỏ,nếu đi gia đình thì không phù hợp vì chỗ để đồ còn không có,trẻ em không có không gian vui chơi,chiếc bàn ghép giường rất bất tiện nếu con bạn hiếu động.Phòng view sông giá đắt hơn nhưng từ cửa sổ nhìn ra chỉ thấy sông được tí ti(cái này các bạn không nên đem vào vì khi chọn phòng với thực tế mình đã khá bất ngờ). Hành lang mở nên rất nóng khi đi qua và buffet sáng khá hạn chế món.",6.2

Khách sạn không cách âm. Sáng nào cũng nghe tiếng nhân viên dọn phòng ồn ào ngoài cửa. Không có đầy đủ tiện nghi như trên hình.,6.2

Phòng biệt cách âm ồn nước thì yếu. Mẹ mới 7h tiếng máy đục khoan inh tai nhức óc phòng bí không thoáng.,6

Book phòng lớn view sông Hàn nhưng đến khi nhận phòng thì giao phòng nhỏ view thành phố,5.8

Chỗ ở tốt tuy nhiên lấy hoá đơn VAT khó khăn,6.4

Hình ảnh hotel và thực tế rất khác nhau.,6

"Tôi thấy khách sạn cũng tương đối được. Tuy nhiên tôi thấy đồ dùng cá nhân của khách sạn cung cấp cho Khách chưa ok lắm, bàn chải thì cứng, khăn tắm và khăn mặt hơi cũ. Trang thiết bị của khách sạn thì được, nên đồ dùng không được tương đồng với điều đó. Rất mong lần sau khách sạn se tốt hơn nữa",7.9

"nước nóng không đủ nhiệt độ để dùng, mọi thứ ok",6.4

"không có wifi, so với chi phí thì phù hợp tuy nhiên wifi mạnh hơn sẽ ổn.",6.3

Khách sạn nhỏ và bí. Có lẽ phù hợp với giá tiền!,6.5

"Tiếp tân không hỗ trợ đón khách, khách đi mưa ướt nhưng không hướng dẫn về phòng. Phòng có bếp, nhưng không có dụng cụ nấu nướng. Liên hệ buổi tối thì tiếp tân không làm việc. Phòng bị xuống cấp. Rất không hài lòng",4.8

"Dịch vụ kém! Không có nhân viên tiếp tân tại quầy, lần đầu tiên đến sẽ không biết đăng ký ở đâu. Cơ sở này quá cũ, điều khiển từ xa không hoạt động, kênh truyền hình thật tồi tệ! Trái cây chào mừng không tươi! Hơi bẩn! Không có hoạt động bổ sung! Chúng tôi không được chào đón ở đó!",6.1

"Nhà vệ sinh vừa bẩn vừa hôi còn có gián, chăn ga thì không biết giặt chưa vẫn còn tóc của người ta, chăn ga loang ố màu! Bẩn",4.8

"khách sạn quá nhiều muỗi, tủ lạnh không mát, thùng rác không nắp, đúng là tiền nào của đó",4.9

"Nhận phòng lúc chiều tối và trong phòng không có dép, lúc mình đi chơi có xuống nhờ lễ tân mang dép lên thì lúc đi chơi về có thấy mang lên thật nhưng cửa phòng lại mở to ( sợ thật sự) với cả không có nước nóng :((",6

"Lỗi của mình là không đọc kỹ những đánh giá của mọi người bên dưới, nên đã chọn đặt khách sạn này khi vào Đà Nẵng. Khách sạn bẩn, nhân viên thái độ không hài hoà, phòng không tivi như đã nói, dọn phòng còn nguyên cọng lông, khăn tắm gọi 2 lần mang lên được hẳn 1 cái/3 người. Mình ở lần đầu và không ở lần thứ 2. Mọi người lưu ý để tránh mắc phải khó chịu như mình và mọi người đã đến đây nhé.",6

Đã báo với khách sạn check in trễ lúc 22:00. Tuy nhiên khi tới nhận phòng thì không có lễ tân chỉ có bác bảo vệ nên check in 15-20p....Thêm nữa phòng không có dép + khăn lông không được sạch...Lần đầu ở thì ok lần này quay lại thì thất vọng,6

"Phòng quá tệ, hôi, nhà vệ sinh bẩn, đọng nước",5.4

Gọi khách sạn không nghe máy và cũng không gọi lại,6

"Mình ở 1 đêm từ 22g30 nên ít có trải nghiệm buổi sáng, điểm + tiếp tan vui vẻ, phòng nhỏ nhưng nhìn sạch sẽ và ấm cúng, tuy nhiên điểm trừ là phòng cách âm siêu siêu kém, ở tầng cao mà đêm vẫn nghe tiếng còi xe, phòng bên cạnh có trẻ nhỏ nên hầu như cả đêm mình không ngủ được",6

"Buffe sáng ít món, khách sạn cũ, mất nước nóng, wifi. Điểm cộng duy nhất là gần biển",6.4

Mình ở 4 đêm thì 2 đêm hỏng bình nóng lạnh. Hôm đầu tiên được cho sửa còn hôm cuối thì không có biện pháp khắc phục mặc dù đã gọi nhiều lần,6.6

Nhân viên lễ tân không thân thiện,6.3

"Phòng rộng rãi và sạch sẽ, ngoại trừ TV trong phòng chúng tôi không hoạt động. Chúng tôi thưởng thức bữa sáng vì có nhiều loại và cũng rất ngon. Các nhân viên là tốt bụng và hữu ích. Chúng tôi chắc chắn sẽ ở lại khách sạn này một lần nữa cho chuyến thăm tiếp theo của chúng tôi.",7.5

"Phòng rất rộng rãi, tuyệt vời cho gia đình 4 người, giường rất thoải mái, tầm nhìn tuyệt vời hướng ra sông và cây cầu và bạn có thể nhìn thấy bình minh và hoàng hôn. Thật là một trải nghiệm tuyệt vời. Bữa sáng tuyệt vời tại sảnh, thức ăn có vị rất tuyệt.",7.2

"Khách sạn gần biển. Được nâng hạng phòng miễn phí. Các bạn lễ tân nhiệt tình, hỗ trợ khách rất nhiều. Riêng bác bảo vệ tên minh rất thô lỗ với khách. Hôm mình nhờ gửi đồ bác rất khó chịu. Mình để ý thấy khách gửi hành lý bác quát nạt rất to trong khi sảnh rất đông khách. Khách sạn nên xem lại cách làm việc của bảo vệ",5.1

"+ vị trí gần biển Võ Văn Kiệt, đi bộ 2p - phòng tối, không thoáng, tường bẩn, cảm giác khá u ám, decor bình thường phòng có thể nâng hạng nhưng khi hỏi thì nhân viên nói hết phòng",5.7

"Khách sạn không dọn phòng, nhân viên bảo vệ khoá cửa, nhốt khách ở ngoài dù mới 9h tối",5.7

"Phòng nhỏ, có mùi, có ma, trả trong đêm, sợ thật :)",6

Phòng quá nhỏ. bể bơi cạn không bơi được. nói chung chất lượng quá tệ so với giá tiền. không bao giờ quay lại,6

"Đồ ăn sáng tạm, phòng cách âm kém, phòng nhỏ, nhưng nhân viên nhiệt tình.",6.3

"Về nội thất mình thì tương đối ổn rồi, phòng 2 cửa sổ có view biển. Hồ bơi cũng có view biển dù hơi xa. Nhân viên có lúc dễ thương nhiệt tình. Wifi kém hầu như không dùng được (tầng 10). Buffet sáng bình thường không có gì đặc sắc. Nếu khách sạn có thể hỗ trợ KH nhiều hơn trong trường hợp khẩn cấp thì tốt vì nửa đêm gọi xuống lễ tân hỏi cặp nhiệt độ và thuốc hạ sốt từ khách sạn đều không có sẵn, cũng chưa đưa ra được giải pháp.",6.4

"Cơ sở vật chất xuống cấp, đồ ăn không ngon, phục vụ chậm, đồ ăn có vấn đề dẫn đến việc 1 trong 4 người cùng ăn bị nhiễm trùng dạ dày. Mong rằng nhà hàng sẽ chú ý đến vấn đề vệ sinh an toàn thực phẩm hơn.",6.2

"Resort đẹp, phục vụ tốt nhưng tiếc là vùng biển của resort không tắm được trong khi các khách sạn rẻ tiền hơn tắm bình thường. Đây chỉ là ý kiến liên quan vị trí resort.",6.9

"Trên app: 250k/ đêm Khi mình tới, thì giá đó chỉ dành cho 3h sử dụng phòng. Mình thuê nốt 1 đêm thì phải thêm 200k nữa, tổng cộng là 450k/đêm. Dịch vụ tại khách sạn khá tệ, điều hoà máy chạy rất ồn, nhà wc thì bị nghẹt. 1 trải nghiệm không hài lòng mấy",6.3

"Phòng thì được. Tuy nhiên, cái này cũng có thể do mình đọc không kỹ trước khi đặt, phòng đặt gần 300k chỉ được ở 3h thôi. Phụ thu thêm 250k để ở qua đêm.",6.1

"Phòng premier lại không có view, nhân viên vệ sinh leo ra trước ban công để dọn dẹp trong khi khách đang ngủ trong phòng, gây phiền toái ồn ào mất tự nhiên",6.4

"Khách sạn đã từng đầu tư rất tốt nhưng sau vài năm mình quay lại khách sạn xuống cấp quá, chăn không được sạch và ố màu, mình đắp vào là ngứa.",6

Khách sạn làm ăn không đàng hoàng book phòng ngày nào cũng có đồ ăn sáng thì khách sạn không có. Nói chuyện như chối bỏ trách nhiệm đặt là một chuyện lại khách sạn là một chuyện rất vô trách nhiệm,4.5

Không hài lòng :))). Đặt phòng này nhưng nhận phòng khác,5.7

Trời lạnh và khách sạn không có nước nóng dù đã thông báo lễ tân. Các remote đều không dùng được dù đã nhờ đổi…,5.5

Mềm gối rất bẩn cứ bị ố ố cái mềm s nó lạ lắm như miếng vãi dù,6

"khách sạn gần trung tâm thành phố. gần đấy nhiều quán ăn , gần biển. lễ tân tiếp đón không mấy vui vẻ , bác bảo vệ nhiệt tình . ga giường tương đối sạch nhưng phòng khá nhiều muỗi",8

"Khách sạn quá nhiều muỗi. Phòng mùi hôi tư nhà vệ sinh, vòi nước thì yếu",6

"Khách sạn có, toilet thì bốc mùi, thối bám hết vào phòng không ngủ đc, nói chung nhìn bề ngoài ok, nhưng phòng ngủ cũ, hôi mùi mốc.",6

"Phòng khá là ẩm thấp, mùi hôi, phòng vệ sinh nhiều phần bị hư hỏng không thể sử dụng. Nhìn hình ảnh trên mạng và bên ngoài không được giống nhau, duy chỉ có 1 điểm duy nhất là gần biển, còn lại không hài lòng.",5.8

"vệ sinh phòng chưa tốt, máu trên gối",6

"Mặc dù phòng đẹp, thoải mái nhưng dọn dẹp không sạch sẽ. Nhân viên không thân thiện, nhiệt tình vì mình đặt đồ ăn trên app thì không có tô chén nên mình hỏi mượn khách sạn thì nhân viên báo không có. Mình không nghĩ 1 khách sạn cũng 3* mà không có tô chén thì cũng hơi vô lí. Hoặc nếu không có thì có thể hướng dẫn mình ra tạp hoá mua đồ nhựa ăn liền cũng được.",5.9

"Phòng không có đủ đồ như giới thiệu. Khăn tắm bị rách nhiều. Phòng không có view biển. Lễ tân nữ khi nhận phòng thái độ không tốt, nhưng khi trả phòng lễ tân nam ok, nhiệt tình",5.6

"Khách sạn cực kì bẩn, ẩm, thấp, có mùi khó chịu, không sắp xếp phòng như yêu cầu, cũng không xác nhận trước với khách về tình trạng phòng, kệ móc quần áo thì cao lại còn đầy mạng nhện, đến cả ly uống nước cũng không có!!! Quá sức thất vọng! Mình muốn được hoàn tiền!",5.2

Từ chủ khách sạn đến nhân viên buồng phòng thái độ rất cau có với khách hàng. Sẽ không bao giờ có lần thứ 2 quay lại...Bye,4.8

"Tôi ở lầu 6, phòng ốc ổn nhưng cách âm kém. Lầu trên khá ồn tiếng gia đình và trẻ con. Đối diện thì có tiếng từ các tòa nhà khác đang sửa chữa.",6.4

